Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00  584400/585992      potential::V(double) [160]
-----------------------------------------------
                0.00    0.30  194800/194800      derivedbasis::integrateVmat_testconvergence(potential*, double, double, double) [2]
[5]     52.0    0.00    0.30  194800         derivedbasis::integrateVmat(potential*, double, double, int) [5]
                0.06    0.19  389600/584400      derivedbasis::integrateVmat(potential*, double, double) [4]
                0.03    0.00 9740000/10106145     std::complex<double>& std::complex<double>::operator+=<double>(std::complex<double> const&) [19]
                0.01    0.01  194800/2186356     initializearray(int) [9]
-----------------------------------------------
                0.00    0.24    1592/1592        globalbasis::updateHmats(potential*) [7]
[6]     41.3    0.00    0.24    1592         derivedbasis::updateHmat(potential*) [6]
                0.00    0.24    1592/3184        derivedbasis::Vmatsetup(potential*, double) [3]
                0.00    0.00    1592/1592        derivedbasis::hmatsetup() [58]
                0.00    0.00    1592/3184        derivedbasis::Vmatsetup(potential*) [197]
-----------------------------------------------
                0.00    0.24       2/2           main [1]
[7]     41.3    0.00    0.24       2         globalbasis::updateHmats(potential*) [7]
                0.00    0.24    1592/1592        derivedbasis::updateHmat(potential*) [6]
-----------------------------------------------
                0.00    0.24       2/2           main [1]
[8]     41.2    0.00    0.24       2         globalbasis::setupVmats(potential*) [8]
                0.00    0.24    1592/3184        derivedbasis::Vmatsetup(potential*, double) [3]
                0.00    0.00    1592/3184        derivedbasis::Vmatsetup(potential*) [197]
-----------------------------------------------
                0.00    0.00       1/2186356     derivedbasis::funcolap(std::complex<double> (*)(double, double), double) [77]
                0.00    0.00       1/2186356     triD_basischange(int) [91]
                0.00    0.00       1/2186356     globalbasis::Olappsi(std::complex<double>*) [69]
                0.00    0.00       1/2186356     wf::inhomogeneous_action_lengthgauge(double, pulse*, temporalbasis*) [50]
                0.00    0.00       2/2186356     borderfunctionbasis(int) [78]
                0.00    0.00       2/2186356     identitybasis(int) [86]
                0.00    0.00       2/2186356     rightborderfunctionbasis_laguerre(int) [85]
                0.00    0.00       2/2186356     leftborderfunctionbasis_laguerre(int) [84]
                0.00    0.00       2/2186356     wf::wf(globalbasis*) [87]
                0.00    0.00       4/2186356     temporalbasis::temporalbasis(temporalbasis*, std::complex<double>*, pulse*, double, double) [68]
                0.00    0.00       5/2186356     globalbasis::Oinvpsi(std::complex<double>*) [64]
                0.00    0.00       8/2186356     leftbordervec(int) [81]
                0.00    0.00       8/2186356     derivedbasis::derivedbasis(laguerrebasis*, std::complex<double>*, int, double) [71]
                0.00    0.00       8/2186356     temporalbasis::temporalbasis(legendrebasis*, std::complex<double>*, double, double) [73]
                0.00    0.00       8/2186356     generalized_eigensystem_reduced(int, std::complex<double>*, std::complex<double>*) [79]
                0.00    0.00       8/2186356     wf::temporalvector_rhstarget(int, std::complex<double>*, std::complex<double>* restrict*) [82]
                0.00    0.00      10/2186356     wf::eigenvectortowf(int, int, std::complex<double>* restrict*, std::complex<double>* restrict*) [80]
                0.00    0.00      12/2186356     legendrebasis::legendrebasis(int) [75]
                0.00    0.00      12/2186356     laguerrebasis::laguerrebasis(int, double) [70]
                0.00    0.00      16/2186356     padeigenvectors(int, std::complex<double>*) [74]
                0.00    0.00      20/2186356     wf::Upsi(int, std::complex<double>* restrict*) [72]
                0.00    0.00      35/2186356     wf::deltawfxt_temporaleigenvectors(int, int, int, double, std::complex<double>&, std::complex<double>*, std::complex<double>* restrict*, temporalbasis*) [17]
                0.00    0.00      60/2186356     wf::triD_legendre_conversion(int, std::complex<double>* restrict*) [54]
                0.00    0.00    1204/2186356     derivedbasis::integrateVmat(potential*, double, double, double, double) [44]
                0.00    0.00    3176/2186356     derivedbasis::derivedbasis(legendrebasis*, std::complex<double>*, int, double, double) [53]
                0.00    0.00    3190/2186356     wf::dipole_gauge(std::complex<double>* restrict*, pulse*, temporalbasis*) [51]
                0.00    0.00    9594/2186356     matrix_basischange(int, int, std::complex<double>*, std::complex<double>*) [55]
                0.00    0.00   11940/2186356     derivedbasis::evalcoeffvector(std::complex<double>*, double) [45]
                0.00    0.00   31840/2186356     wf::deltapsiresidual_Aterms(int, int, std::complex<double>*, std::complex<double>, std::complex<double>, std::complex<double>* restrict*, temporalbasis*) [41]
                0.00    0.00   50960/2186356     wf::deltawf_eigenvector(std::complex<double>*, std::complex<double>, std::complex<double>, std::complex<double>, std::complex<double>) [27]
                0.00    0.00   75620/2186356     wf::applydeltapsi(int, int, std::complex<double>*, std::complex<double>* restrict*, std::complex<double>* restrict*, temporalbasis*) [29]
                0.01    0.01  194800/2186356     derivedbasis::integrateVmat(potential*, double, double, int) [5]
                0.02    0.03  584400/2186356     derivedbasis::integrateVmat(potential*, double, double) [4]
                0.02    0.03  606914/2186356     legendrebasis::evalbasisfuncs(double) [12]
                0.03    0.03  612490/2186356     vector_basischange(int, int, std::complex<double>*, std::complex<double>*) [14]
[9]     35.5    0.09    0.12 2186356         initializearray(int) [9]
                0.08    0.04 30504379/30504411     zeroarray(std::complex<double>*, int) [11]
-----------------------------------------------
                0.00    0.00       5/612490      derivedbasis::funcolap(std::complex<double> (*)(double, double), double) [77]
                0.00    0.00     120/612490      temporalbasis::Amatsetup(pulse*) [62]
                0.00    0.00    3985/612490      wf::dipole_gauge(std::complex<double>* restrict*, pulse*, temporalbasis*) [51]
                0.00    0.00   11940/612490      derivedbasis::evalcoeffvector(std::complex<double>*, double) [45]
                0.00    0.00   12040/612490      derivedbasis::integrateVmat(potential*, double, double, double, double) [44]
                0.00    0.12  584400/612490      derivedbasis::integrateVmat(potential*, double, double) [4]
[10]    22.2    0.00    0.13  612490         derivedbasis::evalbasisfuncs(double) [10]
                0.00    0.07  606914/606914      legendrebasis::evalbasisfuncs(double) [12]
                0.00    0.06  612490/612490      vector_basischange(int, int, std::complex<double>*, std::complex<double>*) [14]
                0.00    0.00    5576/5576        laguerrebasis::evalbasisfuncs(double) [63]
                0.00    0.00  606914/606914      legendrebasis::mapfromchildrange(double, double, double) [159]
                0.00    0.00    5576/5576        laguerrebasis::mapfromchildrange(double, double, double) [190]
-----------------------------------------------
                0.00    0.00      12/30504411     temporalbasis::Amatsetup(pulse*) [62]
                0.00    0.00      20/30504411     wf::initialguess(int, std::complex<double>*, std::complex<double>* restrict*, std::complex<double>* restrict*, temporalbasis*) [48]
                0.08    0.04 30504379/30504411     initializearray(int) [9]
[11]    20.0    0.08    0.04 30504411         zeroarray(std::complex<double>*, int) [11]
                0.04    0.00 28382023/31578345     std::complex<double>::operator=(double) [18]
-----------------------------------------------
                0.00    0.07  606914/606914      derivedbasis::evalbasisfuncs(double) [10]
[12]    12.2    0.00    0.07  606914         legendrebasis::evalbasisfuncs(double) [12]
                0.02    0.03  606914/2186356     initializearray(int) [9]
                0.01    0.00  606914/606914      legendrevalues(int, double) [33]
                0.00    0.00 3034570/31578345     std::complex<double>::operator=(double) [18]
-----------------------------------------------
                0.00    0.00      10/29660139     ExpIwt(double, double) [93]
                0.00    0.00      25/29660139     derivedbasis::funcolap(std::complex<double> (*)(double, double), double) [77]
                0.00    0.00    6000/29660139     temporalbasis::Amatsetup(pulse*) [62]
                0.00    0.00   12000/29660139     ecsX(double, double, double) [65]
                0.00    0.00   59700/29660139     wf::dipole_gauge(std::complex<double>* restrict*, pulse*, temporalbasis*) [51]
                0.00    0.00   60200/29660139     derivedbasis::ecsrotate(double, potential*, double, double) [42]
                0.00    0.00  302204/29660139     derivedbasis::integrateVmat(potential*, double, double, double, double) [44]
                0.05    0.02 29220000/29660139     derivedbasis::integrateVmat(potential*, double, double) [4]
[13]    12.0    0.05    0.02 29660139         std::complex<double> std::operator*<double>(std::complex<double> const&, double const&) [13]
                0.02    0.00 29660139/30363107     std::complex<double>::operator*=(double) [23]
-----------------------------------------------
                0.00    0.06  612490/612490      derivedbasis::evalbasisfuncs(double) [10]
[14]     9.9    0.00    0.06  612490         vector_basischange(int, int, std::complex<double>*, std::complex<double>*) [14]
                0.03    0.03  612490/2186356     initializearray(int) [9]
-----------------------------------------------
                0.00    0.05       1/1           wf::propagate_iterative_inhomogenous(double, double, double&, pulse*, potential*, wf*, double, double) [16]
[15]     8.8    0.00    0.05       1         wf::timestep_temporaleigenvectors(double, double, potential*, pulse*, wf*, double, double, double&) [15]
                0.00    0.05       1/1           wf::deltawfxt_temporaleigenvectors(int, int, int, double, std::complex<double>&, std::complex<double>*, std::complex<double>* restrict*, temporalbasis*) [17]
                0.00    0.00      10/50          wf::nthcomponentsignificance(std::complex<double>* restrict*, int) [37]
                0.00    0.00       1/1           wf::inhomogeneous_action_lengthgauge(double, pulse*, temporalbasis*) [50]
                0.00    0.00       1/1           wf::lastlegendrecomponentsignificance(int, double, std::complex<double>* restrict*) [56]
                0.00    0.00       1/4           wf::triD_legendre_conversion(int, std::complex<double>* restrict*) [54]
                0.00    0.00       3/4           temporalbasis::updateTmats(double, double, pulse*) [61]
                0.00    0.00       1/3           wf::psif(std::complex<double>* restrict*, int) [59]
                0.00    0.00       1/1           temporalbasis::temporalbasis(temporalbasis*, std::complex<double>*, pulse*, double, double) [68]
                0.00    0.00       1/1           triD_basischange(int) [91]
                0.00    0.00       2/59141       std::abs(double) [168]
                0.00    0.00       1/4882051     double std::abs<double>(std::complex<double> const&) [156]
                0.00    0.00       1/1           double const& std::min<double>(double const&, double const&) [236]
                0.00    0.00       1/1595        derivedbasis::~derivedbasis() [202]
                0.00    0.00       1/3           derivedbasis::~derivedbasis() [228]
                0.00    0.00       1/3           temporalbasis::~temporalbasis() [229]
-----------------------------------------------
                0.00    0.05       1/1           main [1]
[16]     8.8    0.00    0.05       1         wf::propagate_iterative_inhomogenous(double, double, double&, pulse*, potential*, wf*, double, double) [16]
                0.00    0.05       1/1           wf::timestep_temporaleigenvectors(double, double, potential*, pulse*, wf*, double, double, double&) [15]
-----------------------------------------------
                                   1             wf::deltawfxt_temporaleigenvectors(int, int, int, double, std::complex<double>&, std::complex<double>*, std::complex<double>* restrict*, temporalbasis*) [17]
                0.00    0.05       1/1           wf::timestep_temporaleigenvectors(double, double, potential*, pulse*, wf*, double, double, double&) [15]
[17]     8.1    0.00    0.05       1+1       wf::deltawfxt_temporaleigenvectors(int, int, int, double, std::complex<double>&, std::complex<double>*, std::complex<double>* restrict*, temporalbasis*) [17]
                0.00    0.03       2/2           wf::cancelresiduals_generalized_eigenvector(int, int, std::complex<double>*, std::complex<double>*, std::complex<double>* restrict*, std::complex<double>* restrict*, std::complex<double>* restrict*, temporalbasis*) [22]
                0.00    0.01      10/10          wf::maxdelta(std::complex<double>* restrict*, int) [40]
